-7.943265140056610107e-02,5.899403244256973267e-03,1.781641393899917603e-01,8.168411254882812500e-02,-6.829097867012023926e-02,7.346712052822113037e-02,7.872577756643295288e-02,-7.430018484592437744e-02,5.871489644050598145e-03,2.009786963462829590e-01,1.880737394094467163e-01,3.437074422836303711e-01,8.153011798858642578e-01,1.061837434768676758e+00,1.170925140380859375e+00,1.486064434051513672e+00,2.056086063385009766e+00,2.489913702011108398e+00,2.987647294998168945e+00,3.331600904464721680e+00,3.554130554199218750e+00,3.862530231475830078e+00,4.273281097412109375e+00,4.727968692779541016e+00,4.924953937530517578e+00,4.976166248321533203e+00,5.186213493347167969e+00,5.122323513031005859e+00,5.298345088958740234e+00,5.478121757507324219e+00,5.415957450866699219e+00,5.630245208740234375e+00,5.400681972503662109e+00,5.118767261505126953e+00,5.155012607574462891e+00,5.099126338958740234e+00,4.926430225372314453e+00,4.578608036041259766e+00,4.591372966766357422e+00,4.420871257781982422e+00,4.205246925354003906e+00,3.915533065795898438e+00,3.863018751144409180e+00,3.477540493011474609e+00,3.612040281295776367e+00,3.280864477157592773e+00,3.128104925155639648e+00,2.956926822662353516e+00,2.753135919570922852e+00,2.583393812179565430e+00,2.467954397201538086e+00,2.137589693069458008e+00,2.161057233810424805e+00,2.268006324768066406e+00,2.147689104080200195e+00,2.064321279525756836e+00,1.779743671417236328e+00,1.674221754074096680e+00,1.587473273277282715e+00,1.478529930114746094e+00,1.422316431999206543e+00,1.171119332313537598e+00,1.150898337364196777e+00,1.357663750648498535e+00,1.058060884475708008e+00,9.398362636566162109e-01,1.026855707168579102e+00,8.988146185874938965e-01,8.308838009834289551e-01,6.970630884170532227e-01,8.598910570144653320e-01,7.067862749099731445e-01,3.775592446327209473e-01,4.091720581054687500e-01,4.698869585990905762e-01,3.768515288829803467e-01,2.107008397579193115e-01,4.167126417160034180e-01,1.562171876430511475e-01,1.564964652061462402e-01,1.294802725315093994e-01,1.763543635606765747e-01,1.227743402123451233e-01,1.738551706075668335e-01,1.887179166078567505e-01,1.204477548599243164e-01,4.645589366555213928e-02,-5.638896301388740540e-02,-2.358384616672992706e-02,3.079461306333541870e-02,2.814908325672149658e-02,-4.870037734508514404e-02,5.664335936307907104e-02,8.217297494411468506e-03,3.162126243114471436e-02,-6.583057343959808350e-02,3.254686295986175537e-02,-4.196668416261672974e-02,1.741014793515205383e-02,3.184989839792251587e-02
-1.047672033309936523e-01,7.544253021478652954e-03,4.076641798019409180e-02,-4.245059564709663391e-02,-4.565563425421714783e-02,-1.199154183268547058e-02,4.697182774543762207e-02,-2.909812144935131073e-02,1.665088534355163574e-02,2.813799679279327393e-01,6.985074281692504883e-01,1.485511064529418945e+00,2.374850273132324219e+00,3.587973117828369141e+00,4.747655868530273438e+00,5.875979423522949219e+00,7.254090309143066406e+00,8.785033226013183594e+00,1.021979236602783203e+01,1.087089252471923828e+01,1.253929042816162109e+01,1.328722763061523438e+01,1.499534511566162109e+01,1.583090305328369141e+01,1.664021873474121094e+01,1.672553634643554688e+01,1.700666618347167969e+01,1.720761680603027344e+01,1.708531951904296875e+01,1.666180419921875000e+01,1.645691299438476562e+01,1.634998703002929688e+01,1.537389469146728516e+01,1.464532947540283203e+01,1.386336421966552734e+01,1.336589527130126953e+01,1.202110767364501953e+01,1.145259857177734375e+01,1.005118942260742188e+01,9.088903427124023438e+00,8.273245811462402344e+00,7.225448608398437500e+00,6.241334915161132812e+00,5.305974960327148438e+00,4.627975463867187500e+00,3.775617122650146484e+00,3.382829904556274414e+00,2.993358135223388672e+00,2.043151855468750000e+00,1.764317274093627930e+00,1.279740929603576660e+00,6.900479793548583984e-01,7.729160189628601074e-01,7.693994045257568359e-01,7.358865141868591309e-01,5.481992959976196289e-01,3.917296528816223145e-01,3.667499125003814697e-01,3.201479613780975342e-01,3.848371207714080811e-01,5.469992160797119141e-01,3.587598204612731934e-01,5.287510752677917480e-01,9.447072744369506836e-01,6.683284044265747070e-01,7.609306573867797852e-01,7.249989509582519531e-01,6.883142590522766113e-01,7.821004390716552734e-01,7.738182544708251953e-01,8.027460575103759766e-01,8.104412555694580078e-01,6.197009086608886719e-01,6.821805238723754883e-01,5.614501237869262695e-01,5.104193687438964844e-01,4.946082830429077148e-01,4.447520077228546143e-01,3.659241795539855957e-01,1.655972898006439209e-01,1.729871630668640137e-01,1.590788513422012329e-01,1.921499371528625488e-01,1.683162599802017212e-01,1.220204010605812073e-01,1.168088018894195557e-01,9.447781741619110107e-02,2.881329134106636047e-02,-4.324825480580329895e-03,-3.522421792149543762e-02,1.155599355697631836e-01,1.583296246826648712e-02,1.097179874777793884e-01,-1.294542104005813599e-02,1.569803245365619659e-02,4.302559792995452881e-02,1.122772693634033203e-02,2.270974218845367432e-03,-6.003347225487232208e-03,-6.428728252649307251e-02
-1.098875850439071655e-01,-2.224310860037803650e-02,1.195595264434814453e-01,2.212624996900558472e-03,-6.883393973112106323e-02,-3.171307966113090515e-02,3.083702735602855682e-02,-1.711267046630382538e-02,-3.234544396400451660e-02,2.685296237468719482e-01,5.032998919486999512e-01,9.752470850944519043e-01,1.955174088478088379e+00,3.207051753997802734e+00,4.010817050933837891e+00,5.408502101898193359e+00,7.059754371643066406e+00,8.847361564636230469e+00,1.058033275604248047e+01,1.236484909057617188e+01,1.415872001647949219e+01,1.529936504364013672e+01,1.740136718750000000e+01,1.821044540405273438e+01,1.978187179565429688e+01,2.132295608520507812e+01,2.254295158386230469e+01,2.360294151306152344e+01,2.428602981567382812e+01,2.509533691406250000e+01,2.546631050109863281e+01,2.608560371398925781e+01,2.652497291564941406e+01,2.570048141479492188e+01,2.599734497070312500e+01,2.597487258911132812e+01,2.529015159606933594e+01,2.529386138916015625e+01,2.434144401550292969e+01,2.402729606628417969e+01,2.284877395629882812e+01,2.247595405578613281e+01,2.161438369750976562e+01,2.066664505004882812e+01,2.002824783325195312e+01,1.890503692626953125e+01,1.786798477172851562e+01,1.695652961730957031e+01,1.568962478637695312e+01,1.493219280242919922e+01,1.372096061706542969e+01,1.279146671295166016e+01,1.171769428253173828e+01,1.118949890136718750e+01,1.008874893188476562e+01,9.111743927001953125e+00,8.055926322937011719e+00,7.331858634948730469e+00,6.530487060546875000e+00,5.788549423217773438e+00,5.026532649993896484e+00,4.283247947692871094e+00,3.919256448745727539e+00,3.242597818374633789e+00,2.898226261138916016e+00,2.257493734359741211e+00,2.114186525344848633e+00,1.690525412559509277e+00,1.507486820220947266e+00,1.243867397308349609e+00,9.962410330772399902e-01,8.696728944778442383e-01,4.461787939071655273e-01,3.854806423187255859e-01,3.396747708320617676e-01,3.348071873188018799e-01,1.238754764199256897e-01,2.048341929912567139e-01,6.526888161897659302e-02,-5.961323156952857971e-03,-1.049005687236785889e-01,9.047801792621612549e-02,6.648823618888854980e-04,-1.257799193263053894e-02,5.459582060575485229e-02,5.468222126364707947e-02,-2.392060682177543640e-02,-2.420757338404655457e-02,-4.930706322193145752e-02,-7.059446722269058228e-02,-2.941739559173583984e-02,-3.137877583503723145e-02,7.040312141180038452e-02,-4.339881241321563721e-03,2.428777702152729034e-02,-1.289218477904796600e-02,-7.139995694160461426e-03,2.645710855722427368e-02,2.667603269219398499e-02,-3.112971037626266479e-02
8.065226674079895020e-02,-4.869788512587547302e-02,4.760672897100448608e-02,9.648334234952926636e-03,8.829674869775772095e-02,5.726080760359764099e-02,-4.140701144933700562e-02,2.486033923923969269e-02,-8.523401618003845215e-02,8.706716448068618774e-02,4.371950924396514893e-01,9.348353147506713867e-01,1.344721794128417969e+00,1.981820344924926758e+00,2.754423379898071289e+00,3.232298374176025391e+00,4.053501129150390625e+00,4.567039966583251953e+00,5.378098964691162109e+00,5.575121879577636719e+00,6.307986259460449219e+00,6.553619861602783203e+00,7.527409076690673828e+00,7.885310173034667969e+00,8.138298034667968750e+00,7.904365062713623047e+00,7.889419078826904297e+00,7.824962139129638672e+00,7.736414909362792969e+00,7.281622886657714844e+00,6.966849803924560547e+00,7.010502338409423828e+00,6.129765510559082031e+00,5.990465641021728516e+00,5.430849075317382812e+00,5.183394908905029297e+00,4.227534294128417969e+00,4.026710987091064453e+00,3.178668975830078125e+00,2.888305425643920898e+00,2.551596879959106445e+00,1.906230807304382324e+00,1.455203175544738770e+00,7.733607888221740723e-01,6.175006628036499023e-01,4.134194850921630859e-01,2.839964032173156738e-01,1.926352679729461670e-01,-2.085630148649215698e-01,-2.031723558902740479e-01,-3.182881474494934082e-01,-5.966112017631530762e-01,-2.448966950178146362e-01,-1.344618946313858032e-01,-2.567216753959655762e-03,-1.207399666309356689e-01,-7.648148387670516968e-02,9.229708462953567505e-03,9.027508646249771118e-02,1.705093830823898315e-01,3.472326099872589111e-01,3.632673025131225586e-01,3.910137116909027100e-01,6.594227552413940430e-01,6.726492047309875488e-01,6.872546672821044922e-01,6.156367063522338867e-01,7.016366124153137207e-01,7.064914107322692871e-01,8.530089259147644043e-01,6.252282261848449707e-01,6.343777179718017578e-01,7.553505897521972656e-01,7.290478944778442383e-01,5.821422338485717773e-01,4.401659667491912842e-01,4.005503356456756592e-01,4.524694085121154785e-01,4.291784465312957764e-01,2.311936914920806885e-01,1.438932269811630249e-01,1.567997187376022339e-01,1.986238062381744385e-01,1.473262757062911987e-01,9.842043370008468628e-02,6.538295745849609375e-02,-1.016749292612075806e-01,1.154618114233016968e-01,5.162878334522247314e-02,1.420890819281339645e-02,1.257662773132324219e-01,-1.881842017173767090e-01,1.539647579193115234e-01,4.047008603811264038e-02,-1.584771722555160522e-01,1.216098219156265259e-01,-1.267632842063903809e-02,5.589104443788528442e-02,4.862240329384803772e-02,-5.436569452285766602e-02
-1.744497194886207581e-02,9.803495556116104126e-02,1.236337423324584961e-01,1.762537807226181030e-01,2.280908450484275818e-02,4.161845520138740540e-02,9.829401969909667969e-02,-1.219366490840911865e-01,-9.585544466972351074e-02,4.453843533992767334e-01,5.053687095642089844e-01,1.086158871650695801e+00,1.951941728591918945e+00,2.381614446640014648e+00,3.434245586395263672e+00,4.708596706390380859e+00,6.386282920837402344e+00,7.719127178192138672e+00,9.366162300109863281e+00,1.140975093841552734e+01,1.288801956176757812e+01,1.409905624389648438e+01,1.515565586090087891e+01,1.681609725952148438e+01,1.766382980346679688e+01,1.874658966064453125e+01,1.916177749633789062e+01,2.039014816284179688e+01,2.179814529418945312e+01,2.311707687377929688e+01,2.312873840332031250e+01,2.460159873962402344e+01,2.485097503662109375e+01,2.507901191711425781e+01,2.572859191894531250e+01,2.670722770690917969e+01,2.501339912414550781e+01,2.539771270751953125e+01,2.560758781433105469e+01,2.594610595703125000e+01,2.627804565429687500e+01,2.561695671081542969e+01,2.576169395446777344e+01,2.459409332275390625e+01,2.457106971740722656e+01,2.436102676391601562e+01,2.395144653320312500e+01,2.362049674987792969e+01,2.280385398864746094e+01,2.153759193420410156e+01,2.202742576599121094e+01,2.102515029907226562e+01,2.045728683471679688e+01,2.006676864624023438e+01,1.934733963012695312e+01,1.869881820678710938e+01,1.711100196838378906e+01,1.650020027160644531e+01,1.503610992431640625e+01,1.437263393402099609e+01,1.437938308715820312e+01,1.260897064208984375e+01,1.161989021301269531e+01,1.202018165588378906e+01,1.036772346496582031e+01,9.676095962524414062e+00,8.756751060485839844e+00,8.375920295715332031e+00,7.702926158905029297e+00,6.799674987792968750e+00,5.921130657196044922e+00,5.256043434143066406e+00,4.564698696136474609e+00,4.127448558807373047e+00,3.730581283569335938e+00,3.164477825164794922e+00,2.540791511535644531e+00,2.843061685562133789e+00,1.869788169860839844e+00,1.846802711486816406e+00,1.381135702133178711e+00,8.755333423614501953e-01,8.501227498054504395e-01,8.595903515815734863e-01,8.181085586547851562e-01,5.724785923957824707e-01,2.840159535408020020e-01,1.372068971395492554e-01,1.404722779989242554e-01,1.544678062200546265e-01,6.576240062713623047e-03,-1.062671542167663574e-01,1.092246398329734802e-01,1.989524960517883301e-01,-1.372834891080856323e-01,-7.821810245513916016e-02,-1.940414309501647949e-03,-2.295982092618942261e-02,1.067480724304914474e-02,4.676283150911331177e-02
1.963883787393569946e-01,-1.032155081629753113e-01,-3.569775819778442383e-02,1.293459385633468628e-01,2.262642234563827515e-01,-1.347370818257331848e-02,-1.449649482965469360e-01,1.372340470552444458e-01,-2.371560037136077881e-01,-3.782026469707489014e-03,3.269733190536499023e-01,6.869939565658569336e-01,1.027754664421081543e+00,1.246555447578430176e+00,1.931247949600219727e+00,2.096679925918579102e+00,2.715111970901489258e+00,2.954701423645019531e+00,3.483008623123168945e+00,3.447100400924682617e+00,3.850353717803955078e+00,3.914897441864013672e+00,4.380796909332275391e+00,4.707022190093994141e+00,4.825610637664794922e+00,4.515556812286376953e+00,4.334432601928710938e+00,4.162414550781250000e+00,4.224912643432617188e+00,3.941853046417236328e+00,3.678742170333862305e+00,3.392044067382812500e+00,2.778289556503295898e+00,2.810011148452758789e+00,2.260046958923339844e+00,2.621316432952880859e+00,1.735798597335815430e+00,1.830616712570190430e+00,1.093371629714965820e+00,1.099001526832580566e+00,1.138837814331054688e+00,5.747756361961364746e-01,3.489246666431427002e-01,-7.919675111770629883e-02,-2.014569640159606934e-01,-2.217004746198654175e-01,-1.408594697713851929e-01,3.087087720632553101e-02,-2.724844813346862793e-01,-1.785191595554351807e-01,-6.313919275999069214e-02,-2.706145644187927246e-01,4.933391511440277100e-02,1.460955291986465454e-01,2.885867357254028320e-01,1.265957057476043701e-01,3.012074530124664307e-01,3.724214732646942139e-01,2.262723445892333984e-01,3.696324229240417480e-01,5.142690539360046387e-01,6.166240572929382324e-01,5.082381367683410645e-01,7.438949346542358398e-01,8.248870372772216797e-01,7.388741374015808105e-01,7.279884815216064453e-01,8.504343032836914062e-01,7.917699217796325684e-01,8.701015114784240723e-01,5.914300084114074707e-01,5.645589232444763184e-01,5.537295341491699219e-01,7.479130029678344727e-01,5.892270207405090332e-01,3.322831392288208008e-01,3.219811320304870605e-01,4.913500249385833740e-01,3.018962740898132324e-01,3.884173631668090820e-01,2.831248342990875244e-01,5.437111854553222656e-02,8.434588462114334106e-02,1.291417330503463745e-01,1.322204023599624634e-01,-2.722707763314247131e-02,-1.032595038414001465e-01,4.061941429972648621e-02,1.468014568090438843e-01,3.888378851115703583e-03,7.202033698558807373e-02,-3.211981356143951416e-01,2.657480537891387939e-01,8.120186626911163330e-03,-3.455662131309509277e-01,1.626394689083099365e-01,-1.063598692417144775e-02,1.324998587369918823e-02,1.155638843774795532e-01,-9.919074177742004395e-02
-3.867004066705703735e-03,5.557170882821083069e-02,-1.917025446891784668e-02,4.532269760966300964e-02,4.014044627547264099e-02,-1.685382053256034851e-02,7.197546958923339844e-02,3.408619761466979980e-02,-4.082620143890380859e-04,4.801689088344573975e-01,1.037343621253967285e+00,1.996936082839965820e+00,3.258190870285034180e+00,4.887874603271484375e+00,6.714410305023193359e+00,8.606278419494628906e+00,1.053734874725341797e+01,1.313820171356201172e+01,1.548190212249755859e+01,1.678217315673828125e+01,1.966065788269042969e+01,2.109766197204589844e+01,2.365166473388671875e+01,2.503697204589843750e+01,2.676404380798339844e+01,2.787298583984375000e+01,2.829220771789550781e+01,2.946232986450195312e+01,2.936724472045898438e+01,2.950736618041992188e+01,2.973116302490234375e+01,2.935276222229003906e+01,2.849416542053222656e+01,2.740911865234375000e+01,2.658837509155273438e+01,2.621344566345214844e+01,2.423937606811523438e+01,2.374826049804687500e+01,2.175479125976562500e+01,2.050107574462890625e+01,1.874534416198730469e+01,1.756257057189941406e+01,1.594042301177978516e+01,1.455652618408203125e+01,1.296736526489257812e+01,1.140920829772949219e+01,1.054111862182617188e+01,9.607882499694824219e+00,7.912884712219238281e+00,7.285931587219238281e+00,5.794791221618652344e+00,5.105241298675537109e+00,4.353608608245849609e+00,3.789665699005126953e+00,3.207016229629516602e+00,2.398256063461303711e+00,1.962988138198852539e+00,1.565092086791992188e+00,1.313743829727172852e+00,7.517776489257812500e-01,6.005219817161560059e-01,5.215799212455749512e-01,4.232114255428314209e-01,4.166982471942901611e-01,8.827304840087890625e-02,2.010181695222854614e-01,6.346788257360458374e-02,1.377202719449996948e-01,5.485147982835769653e-02,5.271921306848526001e-02,1.572020053863525391e-01,1.205297857522964478e-01,2.908855676651000977e-04,-1.902644336223602295e-02,7.412066217511892319e-03,9.103585034608840942e-03,2.774589508771896362e-02,8.571071177721023560e-02,-2.923487871885299683e-02,1.100597158074378967e-01,2.602586150169372559e-02,-3.894560039043426514e-02,-2.449900656938552856e-02,3.147699311375617981e-02,3.008761256933212280e-02,6.128367409110069275e-02,-3.930057212710380554e-02,-3.218651935458183289e-02,-3.478603065013885498e-02,4.769560322165489197e-02,4.375058412551879883e-02,-2.892538718879222870e-02,5.908479541540145874e-02,7.524888962507247925e-02,-1.064663380384445190e-01,-3.282214701175689697e-02,2.864007651805877686e-02,-1.393111795186996460e-02,1.071378868073225021e-02,-4.300405830144882202e-02
1.628078147768974304e-02,-9.152170270681381226e-03,5.352432280778884888e-02,3.027142211794853210e-02,5.276797339320182800e-02,2.728850767016410828e-02,3.090484067797660828e-03,2.997415140271186829e-03,-4.981353878974914551e-02,1.002207174897193909e-01,3.977757394313812256e-01,8.458251357078552246e-01,1.243710279464721680e+00,1.843307852745056152e+00,2.485602378845214844e+00,2.948796749114990234e+00,3.733520269393920898e+00,4.271544456481933594e+00,5.016062259674072266e+00,5.277827262878417969e+00,5.935031414031982422e+00,6.202537059783935547e+00,7.094402313232421875e+00,7.482565402984619141e+00,7.756199836730957031e+00,7.595115184783935547e+00,7.647982120513916016e+00,7.615781307220458984e+00,7.558633804321289062e+00,7.238721847534179688e+00,7.002249240875244141e+00,7.049796581268310547e+00,6.315982818603515625e+00,6.143508434295654297e+00,5.692573547363281250e+00,5.442846298217773438e+00,4.669018745422363281e+00,4.433081626892089844e+00,3.741913318634033203e+00,3.404252767562866211e+00,3.072814226150512695e+00,2.496471643447875977e+00,2.120781421661376953e+00,1.506203293800354004e+00,1.372599005699157715e+00,1.123216867446899414e+00,9.655063748359680176e-01,8.344493508338928223e-01,4.532032608985900879e-01,4.078840911388397217e-01,2.875479757785797119e-01,-7.862057536840438843e-03,2.426724582910537720e-01,3.239971399307250977e-01,4.099273681640625000e-01,2.981575727462768555e-01,2.778119742870330811e-01,2.961810529232025146e-01,3.480516374111175537e-01,3.810239434242248535e-01,5.028135180473327637e-01,4.723750650882720947e-01,5.107305645942687988e-01,7.431283593177795410e-01,6.913725137710571289e-01,6.844805479049682617e-01,6.596636772155761719e-01,6.810494661331176758e-01,6.583939790725708008e-01,7.654143571853637695e-01,6.234736442565917969e-01,6.144881844520568848e-01,6.331568956375122070e-01,6.321374177932739258e-01,4.965327978134155273e-01,4.228021502494812012e-01,3.643776774406433105e-01,4.095479547977447510e-01,3.678869009017944336e-01,1.886704862117767334e-01,1.338265091180801392e-01,1.450160592794418335e-01,1.685434579849243164e-01,1.450956016778945923e-01,9.629831463098526001e-02,7.096567749977111816e-02,-4.822414740920066833e-02,9.210467338562011719e-02,3.558664023876190186e-02,2.318422310054302216e-03,9.035853296518325806e-02,-1.240452900528907776e-01,1.341693699359893799e-01,2.127178758382797241e-02,-1.057370156049728394e-01,8.262662589550018311e-02,4.308477044105529785e-03,3.100233525037765503e-02,2.541277185082435608e-02,-6.941003352403640747e-02
2.603804692625999451e-02,5.706635490059852600e-02,-3.711441159248352051e-02,4.834855720400810242e-02,5.432398244738578796e-02,-1.409102603793144226e-02,7.768654823303222656e-02,4.651138186454772949e-02,-1.051127910614013672e-04,5.777797698974609375e-01,1.214009881019592285e+00,2.312539100646972656e+00,3.798931360244750977e+00,5.716032981872558594e+00,7.874326229095458984e+00,1.014218235015869141e+01,1.239312648773193359e+01,1.550813388824462891e+01,1.827802658081054688e+01,1.984868621826171875e+01,2.329467010498046875e+01,2.503518867492675781e+01,2.804314804077148438e+01,2.968494415283203125e+01,3.176960754394531250e+01,3.319273757934570312e+01,3.369185256958007812e+01,3.516728591918945312e+01,3.506089782714843750e+01,3.530546188354492188e+01,3.561665344238281250e+01,3.514239883422851562e+01,3.420199966430664062e+01,3.290034484863281250e+01,3.195840072631835938e+01,3.157312965393066406e+01,2.922310829162597656e+01,2.868935585021972656e+01,2.632629585266113281e+01,2.487840843200683594e+01,2.275752067565917969e+01,2.140734672546386719e+01,1.944013595581054688e+01,1.782306098937988281e+01,1.587137603759765625e+01,1.399279308319091797e+01,1.294690608978271484e+01,1.181513404846191406e+01,9.781321525573730469e+00,9.015642166137695312e+00,7.170218944549560547e+00,6.380130767822265625e+00,5.407543182373046875e+00,4.676965713500976562e+00,3.928122520446777344e+00,2.936217308044433594e+00,2.402565956115722656e+00,1.911252260208129883e+00,1.580714106559753418e+00,8.678840398788452148e-01,6.500003337860107422e-01,5.659170150756835938e-01,4.180347621440887451e-01,3.632058203220367432e-01,-1.783579215407371521e-02,1.173218637704849243e-01,-5.803821235895156860e-02,4.757957160472869873e-02,-5.172257870435714722e-02,-7.726176828145980835e-02,7.213318347930908203e-02,2.050353959202766418e-02,-1.004204005002975464e-01,-1.348622590303421021e-01,-6.856054812669754028e-02,-7.834886014461517334e-02,-3.383082896471023560e-02,3.027490526437759399e-02,-1.025566980242729187e-01,1.156412139534950256e-01,1.592496037483215332e-02,-7.745508849620819092e-02,-5.115253478288650513e-02,1.552440598607063293e-02,2.066779881715774536e-02,6.338116526603698730e-02,-5.942101404070854187e-02,-6.173820421099662781e-02,-4.913429915904998779e-02,6.474789232015609741e-02,4.600691795349121094e-02,-3.467014431953430176e-02,4.438319057226181030e-02,9.682386368513107300e-02,-1.241704672574996948e-01,-4.748502373695373535e-02,2.601264417171478271e-02,-1.103623956441879272e-02,1.619658246636390686e-02,-2.373873442411422729e-02
-8.323508501052856445e-02,7.062778621912002563e-02,7.637397944927215576e-02,8.084082603454589844e-02,-8.512225002050399780e-03,-1.298884674906730652e-02,1.051848977804183960e-01,-4.689037799835205078e-02,1.454824209213256836e-02,2.651019990444183350e-01,5.245587229728698730e-01,1.036894321441650391e+00,1.722622632980346680e+00,2.602695226669311523e+00,3.350667476654052734e+00,4.294378280639648438e+00,5.396535873413085938e+00,6.675575733184814453e+00,7.830332756042480469e+00,8.622897148132324219e+00,9.824586868286132812e+00,1.055126380920410156e+01,1.183554935455322266e+01,1.263219547271728516e+01,1.342778491973876953e+01,1.387520694732666016e+01,1.417356204986572266e+01,1.461250495910644531e+01,1.464922904968261719e+01,1.479281044006347656e+01,1.485684967041015625e+01,1.482770633697509766e+01,1.432988548278808594e+01,1.377784633636474609e+01,1.343337059020996094e+01,1.321500205993652344e+01,1.236274528503417969e+01,1.200348186492919922e+01,1.119949340820312500e+01,1.053433704376220703e+01,9.732162475585937500e+00,9.123582839965820312e+00,8.439010620117187500e+00,7.673121929168701172e+00,7.152369499206542969e+00,6.349150180816650391e+00,5.914979457855224609e+00,5.431433200836181641e+00,4.647146701812744141e+00,4.286978244781494141e+00,3.682817697525024414e+00,3.199721813201904297e+00,2.938013076782226562e+00,2.743477582931518555e+00,2.478805303573608398e+00,2.144483804702758789e+00,1.812863945960998535e+00,1.548350453376770020e+00,1.438772320747375488e+00,1.143857717514038086e+00,1.044166207313537598e+00,8.615609407424926758e-01,8.549130558967590332e-01,9.428688883781433105e-01,6.817739605903625488e-01,6.248067617416381836e-01,6.602833271026611328e-01,5.697907209396362305e-01,4.617980122566223145e-01,4.052740633487701416e-01,5.431566238403320312e-01,4.627018272876739502e-01,2.460309118032455444e-01,2.760617136955261230e-01,2.261816114187240601e-01,2.654376327991485596e-01,1.890221536159515381e-01,2.666378021240234375e-01,1.269887685775756836e-01,1.158252730965614319e-01,9.945267438888549805e-02,7.729978859424591064e-02,6.010227650403976440e-02,1.387852877378463745e-01,8.915821462869644165e-02,9.587296843528747559e-02,4.909311607480049133e-02,-1.571748778223991394e-02,-1.292823441326618195e-02,-1.314003951847553253e-03,4.225437343120574951e-02,-9.730963036417961121e-03,6.261207908391952515e-02,2.616810053586959839e-02,-1.397414132952690125e-03,-2.468879334628582001e-02,3.553591668605804443e-02,-1.367368549108505249e-02,-1.174094993621110916e-02,-5.997084826231002808e-02
