,0,1,2,3
0,-0.00494402647018432,0.00870982557535171,0.003898911178112,-0.0003973022103309631
1,0.00038675218820571,-0.00159142166376113,-0.00445007905364036,0.002919860184192657
2,0.0049443244934082,0.0079275369644165,0.00637930631637573,0.00473776459693908
3,-0.00301938503980636,0.003538912162184715,0.003620892763137817,0.00275721400976181
4,-0.00254606455564498,-0.001421894878149032,-0.00428046286106109,-0.00293516367673873
5,-0.00508257001638412,-0.00794070214033126,0.00590899586677551,-4.862621426582336
6,-0.00272303819656372,0.00806289911270141,0.00662267208099365,-0.0004834756255149841
7,-0.00243442878127098,0.00543408840894699,0.00652316212654113,-0.001455403864383697
8,-0.002838857471942901,0.00564886629581451,-0.00425469875335693,-0.00337905436754226
9,-0.003699593245983123,-0.002993438392877578,-0.001165367662906646,-0.001769319176673889
10,0.269926242530345,0.26430570334196,0.282939791679382,-0.002624418586492538
11,0.823668591678142,0.836166616529226,0.817299865186214,0.827696427702903
12,2.473042547702789,3.298715211451053,2.744004197418689,2.20885620266199
13,3.570592381060123,2.210231095552444,3.80364886671304,4.12300479039549
14,6.855402972549,5.75946301221847,6.32127141207456,7.42855287343263
15,7.96010269969701,7.97864170372486,7.10503467172384,8.79285721480846
16,8.22673307731747,8.22954818233847,9.34633449465036,9.07093027606606
17,14.5384467318654,13.43175094574689,14.00810775160789,14.50760322064161
18,17.0174343436956,20.3365981504321,18.7113010957837,21.4259819984436
19,21.0947932079434,23.9170559495687,23.31272450089454,23.59307554364204
20,24.18868109583854,23.892452865839,22.77908624708652,27.14887019991874
21,30.4593579620122,32.655260682106,30.2265812158584,29.0607608258724
22,30.77622157335281,32.4463221281766,29.11605621874332,33.47223369777202
23,38.9536860883235,35.1802025735378,33.82476463913917,37.2786611914634
24,50.24184170365333,45.6128726899623,44.1699077486991,48.0178599655628
25,50.4374029636383,55.4183191061019,53.1661834716796,55.7239422500133
26,56.53196901082992,58.48858723044395,58.1618313789367,60.17155367136001
27,57.07832813262939,58.6593771874904,60.0714289546012,58.9720647633075
28,67.0841975808143,65.66421970725,66.1207320094108,68.27137362957
29,63.7050402164459,69.7276764810085,72.1242014467716,73.246132582426
30,60.3313357532024,62.84116148948669,60.03042164444923,61.4689577817916
31,77.6480599939823,79.3452224135398,80.6558707952499,81.2456668615341
32,72.4697523117065,79.0871049165725,73.1930029094219,80.8741798400878
33,78.7570042908191,81.0306140482425,82.011156588792,86.6928308010101
34,81.2886406779289,90.6538769006729,77.6083776354789,80.681980609893
35,82.2936354279518,80.1155984997749,80.3657886981964,86.1506405770778
36,74.9770582616329,82.0511701703071,78.411322236061,78.9984973073005
37,89.4233400225639,92.0030806064605,86.4512922465801,92.5224446654319
38,81.824697852134,79.3873472809791,77.6031903326511,86.9126718342304
39,75.6967708468437,85.6051961779594,82.537117511034,86.3276370167732
40,80.4666007757186,82.0836830735206,80.0994510650634,91.3140305876731
41,75.670953691005,74.404753178358,75.778305262327,84.5078405737876
42,76.4018430709838,74.9547805488109,73.602851063013,77.3466086387634
43,69.4222568273544,70.5460056960582,70.989475727081,74.0840825438499
44,67.5654783248901,69.9926114082336,71.809081763029,72.1267912983894
45,60.6784316599369,61.1977850198745,62.2998542487621,72.464595615863
46,64.1894767284393,63.4211458563804,64.9978717565536,68.0273174345493
47,54.3735398650169,54.0766325294971,52.94669327139854,60.9181379675865
48,54.3649387955665,58.98787403106689,60.6577341556549,63.08265927433967
49,39.799672633409,42.835865885019,43.3864309340715,45.2211829423904
50,46.7151151895523,55.34584274888038,50.4300068616867,56.199832111597
51,47.8221364021301,47.4954117536544,47.988368332386,53.18561607599258
52,36.0025878548622,42.32984651625156,38.6668575406074,41.4140069335699
53,37.3448719382286,38.6830068826675,37.0704243034124,41.932138621807
54,39.040155410766,41.6871230453252,42.7378156036138,43.85259854793548
55,27.74199956655502,31.32146471738815,32.34357795119285,33.9730153381824
56,29.36060427129268,31.56692089140415,32.3466920405626,34.8256056904792
57,29.93896551430225,30.17135466635227,33.7313582301139,35.6332422792911
58,28.57894945144653,32.0997250974178,33.76476316154,36.2054311037063
59,22.24382078647613,26.3851389437913,27.66294467449188,27.1193802654743
60,20.598544687032,21.63533218950033,20.54533691704273,22.47240352630615
61,15.08625842630863,20.27478541433811,21.04273626953363,20.57623587548732
62,15.4309302866458,16.72421074658632,17.21600569784641,20.2672779485583
63,14.85999941080808,16.7655883207917,17.30607742071151,17.33856473118066
64,9.89328878372907,12.612497642636,16.1189346984028,18.3829485327005
65,14.5258234888315,14.27741995453834,15.90518725663423,16.20209844410419
66,6.05940002948045,10.72276517003774,10.42455208301544,10.98948153108358
67,10.9675548896193,8.80220487341284,10.95099911093711,11.51603172719478
68,8.24542463570833,8.53547088056802,9.07607959210872,10.16266871243715
69,8.79675463587045,9.6391806975007,10.93307103216648,12.64642734825611
70,4.935540415346622,6.01436609029769,7.085193339735269,9.31394731253385
71,4.35637007653713,7.96028551831841,8.21529955789446,8.5133424848318
72,3.835415126755833,5.76920963451266,4.93980280309915,7.42869561910629
73,4.144608005881309,4.12977421283721,6.29191107302904,6.55443621054291
74,2.463780537247657,2.746578503400087,4.3692627325654,4.38689541444182
75,3.019782111048698,1.3797929435968,3.013533525168895,3.567474134266376
76,1.367338232696056,2.18459640443325,2.730768039822578,2.744591116905212
77,1.103348154574632,1.092927150428295,2.45806536078453,2.739637406542897
78,1.64182923734188,2.741411458700895,3.54697307944297,2.74744167923927
79,2.20874774828553,2.47381892055273,2.99683783203363,2.464386418461799
80,1.64725016057491,1.644372481852769,1.646846406161785,2.46879816427826
81,0.556863192468881,1.099425740540027,1.919035136699676,1.9240340963006
82,0.55573912709951,-0.002624660730361938,0.819920770823955,0.822379861027002
83,0.838311821222305,1.102292083203792,1.098082870244979,1.103610903024673
84,0.277664445340633,0.2747108377516269,0.824880793690681,0.823981903493404
85,0.280487082898616,-0.0024883449077606,0.814368024468421,0.819766089320182
86,0.271372213959693,0.267820127308368,1.095461457967758,1.375060927122831
87,0.00484008342027664,0.0002361536026000976,0.53486593067646,0.547580480575561
88,0.005492523312568664,-0.00861421972513198,0.00543101876974105,-0.002848729491233825
89,-0.001988995820283889,0.007037386298179626,-0.0053843930363655,0.00237881392240524
90,0.00426774471998214,-0.00913140177726745,0.00516000390052795,-0.00414744764566421
91,0.00385989993810653,0.00636674463748931,0.002134187147021293,0.00471855700016021
92,-0.00491959601640701,-0.00338061898946762,-0.00628278404474258,-0.000631745904684066
93,-0.00368771702051162,-0.00237904861569404,-0.00614809989929199,-0.000858977437019348
94,-0.002799879759550094,0.001573175191879272,0.002723101526498794,0.002665653824806213
95,0.00594700872898101,-0.00597366318106651,-0.0070190206170082,0.0004349499940872192
96,-0.00459940731525421,-0.00704818964004516,0.2653712853789329,0.268098600208759
97,0.00276676192879676,-0.00170870125293731,-0.00464658439159393,-0.001978226006031036
98,0.00350461155176162,-0.00684600323438644,-0.00415137410163879,-0.001382723450660705
99,0.00268340855836868,0.007562339305877685,-0.00736205279827117,-0.01013220846652984
100,0.003867872059345245,-0.011091910302639,0.00563412904739379,-0.002517059445381164
101,0.0050024464726448,0.00339630618691444,0.000456507317721843,-0.00401919335126876
102,-0.00458152592182159,-0.0026101246476173,0.00498195737600326,-0.000965174287557601
103,-0.00559289753437042,0.000508796423673629,-0.003737695515155792,-0.00216167420148849
104,-0.00448054820299148,0.00020802766084671,-0.002433806657791137,-0.002147331833839416
105,-0.00336288660764694,-0.00431987643241882,0.00483988970518112,0.00240101665258407
106,-0.00605718791484832,-0.00682849436998367,-0.00527743250131607,-0.0002003237605094909
107,-0.00374641269445419,-0.005472917109727859,-0.00531975179910659,-0.001203827559947967
108,-0.00412457436323165,0.00632932782173156,-0.00532224029302597,0.00302095711231231
109,0.005040884017944336,0.0007672645151615143,-0.005466826260089874,0.0016949549317359924
