-6.307336688041687012e-02,-7.998581975698471069e-02,-1.650078594684600830e-02,-9.497207403182983398e-02,4.946290701627731323e-02,-4.919618368148803711e-03,6.247406825423240662e-02,-7.678052783012390137e-02,-2.111997827887535095e-02,1.438033133745193481e-01,8.303005099296569824e-01,1.515552401542663574e+00,2.229932546615600586e+00,3.390298366546630859e+00,5.061730861663818359e+00,5.697238445281982422e+00,7.927484512329101562e+00,8.930833816528320312e+00,1.125231361389160156e+01,1.217009353637695312e+01,1.279712963104248047e+01,1.490671730041503906e+01,1.593353652954101562e+01,1.735315704345703125e+01,1.801038551330566406e+01,1.826488113403320312e+01,1.951897048950195312e+01,1.869255828857421875e+01,1.890459823608398438e+01,1.789111137390136719e+01,1.842347717285156250e+01,1.751747894287109375e+01,1.701867485046386719e+01,1.640717315673828125e+01,1.480704975128173828e+01,1.470327663421630859e+01,1.360132408142089844e+01,1.215898036956787109e+01,1.104499435424804688e+01,9.744205474853515625e+00,8.638534545898437500e+00,7.578356266021728516e+00,6.987347126007080078e+00,5.770925998687744141e+00,4.674760818481445312e+00,3.515626430511474609e+00,3.534502506256103516e+00,2.743837118148803711e+00,1.893569469451904297e+00,1.296903371810913086e+00,1.318928480148315430e+00,6.957391500473022461e-01,5.927649736404418945e-01,3.623735308647155762e-01,2.374180853366851807e-01,-7.557657361030578613e-02,1.452943384647369385e-01,-1.939558237791061401e-01,-3.076949119567871094e-01,-3.605608940124511719e-01,-3.184080868959426880e-02,-7.051207125186920166e-03,-4.411099851131439209e-02,-1.766839176416397095e-01,-1.538788378238677979e-01,6.941272318363189697e-02,1.988177299499511719e-01,2.171491831541061401e-01,2.317922711372375488e-01,-4.323685169219970703e-02,-5.378540232777595520e-02,-3.917149454355239868e-02,-1.310857236385345459e-01,2.912538498640060425e-02,-3.036906123161315918e-01,-2.135923504829406738e-02,-7.701254636049270630e-02,1.285971105098724365e-01,-2.980596944689750671e-02,-1.245212703943252563e-01,-4.500204324722290039e-02,1.329539716243743896e-02,-4.855287075042724609e-02,-6.072344630956649780e-02,5.829408764839172363e-04,-1.705662533640861511e-02,-5.548010766506195068e-02,-1.152884289622306824e-01,-4.887603968381881714e-02,7.074385881423950195e-02,4.377391934394836426e-02,-3.656750544905662537e-03,-1.588700711727142334e-02,-1.238288730382919312e-02,8.030053973197937012e-02,1.623653247952461243e-02,-3.263987973332405090e-02,-3.228075802326202393e-02,-3.025962039828300476e-02,-5.708488821983337402e-02,4.233542084693908691e-02,-3.963926434516906738e-02,1.708352193236351013e-02,4.932040721178054810e-02,-5.911551788449287415e-02,6.588261574506759644e-03,3.190771490335464478e-02,-1.273152604699134827e-02,5.344901606440544128e-02,5.287846922874450684e-02
-9.891137480735778809e-02,-7.148020714521408081e-02,7.042475044727325439e-02,4.349019378423690796e-03,8.477621525526046753e-02,3.055962920188903809e-02,7.009346783161163330e-02,-6.084427237510681152e-02,9.341899305582046509e-03,1.203853860497474670e-01,5.810512304306030273e-01,1.036223888397216797e+00,1.652331709861755371e+00,2.231763839721679688e+00,3.487314939498901367e+00,3.935829877853393555e+00,5.514320373535156250e+00,6.153785705566406250e+00,7.634357452392578125e+00,8.202897071838378906e+00,8.785048484802246094e+00,1.003091239929199219e+01,1.074231338500976562e+01,1.152137851715087891e+01,1.199743556976318359e+01,1.203631019592285156e+01,1.297981739044189453e+01,1.240124320983886719e+01,1.251941585540771484e+01,1.174539470672607422e+01,1.219957637786865234e+01,1.153942203521728516e+01,1.113940620422363281e+01,1.079030323028564453e+01,9.687241554260253906e+00,9.732625961303710938e+00,9.046695709228515625e+00,8.122470855712890625e+00,7.311247825622558594e+00,6.403294563293457031e+00,5.723141193389892578e+00,5.056702613830566406e+00,4.796072483062744141e+00,4.156060695648193359e+00,3.371810913085937500e+00,2.658928155899047852e+00,2.633076667785644531e+00,2.150381326675415039e+00,1.763934612274169922e+00,1.332919955253601074e+00,1.350781559944152832e+00,1.007812500000000000e+00,8.712953329086303711e-01,7.145914435386657715e-01,7.748973965644836426e-01,5.069907903671264648e-01,6.337627768516540527e-01,4.383158683776855469e-01,2.887045145034790039e-01,2.917510867118835449e-01,3.198531568050384521e-01,4.076574146747589111e-01,3.662388920783996582e-01,2.104565203189849854e-01,1.556592881679534912e-01,1.992509216070175171e-01,2.351541519165039062e-01,3.160338997840881348e-01,3.395102322101593018e-01,4.169559478759765625e-02,6.733967363834381104e-02,-2.779344469308853149e-02,-5.514737218618392944e-02,-1.782391220331192017e-02,-2.168338149785995483e-01,-5.703048408031463623e-02,-5.200005322694778442e-02,3.790192306041717529e-02,-7.840418815612792969e-02,-1.626739799976348877e-01,-1.774570345878601074e-02,-7.649685442447662354e-02,-7.796329259872436523e-02,1.654649525880813599e-02,-3.189442306756973267e-02,8.799094706773757935e-03,-5.393208563327789307e-02,-8.714013546705245972e-02,2.558231912553310394e-02,3.223657235503196716e-02,2.760773897171020508e-02,3.772770613431930542e-02,-1.216153800487518311e-02,-5.532882642000913620e-03,8.461555838584899902e-02,-5.182962864637374878e-03,3.061626479029655457e-02,2.007959783077239990e-02,-1.967091485857963562e-02,-5.563852190971374512e-02,-3.223830461502075195e-02,-5.213060975074768066e-02,3.641217574477195740e-02,3.202170133590698242e-02,-1.141550093889236450e-01,3.313816711306571960e-02,4.090090841054916382e-02,1.474555954337120056e-02,3.126974031329154968e-02,6.490388512611389160e-02
2.469339966773986816e-02,-9.968449920415878296e-02,1.711920648813247681e-01,-4.507394507527351379e-02,7.280605286359786987e-02,9.221756458282470703e-02,-5.834295973181724548e-02,7.023474574089050293e-02,-2.588640898466110229e-03,1.132793575525283813e-01,1.922047734260559082e-01,4.465144276618957520e-01,7.628470063209533691e-01,1.436471104621887207e+00,1.908566355705261230e+00,2.833139419555664062e+00,3.579759836196899414e+00,4.332315444946289062e+00,5.427958011627197266e+00,6.654160022735595703e+00,7.411488056182861328e+00,8.546274185180664062e+00,9.557447433471679688e+00,1.034993839263916016e+01,1.089507484436035156e+01,1.191681671142578125e+01,1.287729454040527344e+01,1.321771430969238281e+01,1.418393421173095703e+01,1.445904827117919922e+01,1.521791172027587891e+01,1.585765457153320312e+01,1.588725662231445312e+01,1.617802429199218750e+01,1.633869361877441406e+01,1.614913940429687500e+01,1.642608070373535156e+01,1.637645149230957031e+01,1.601137924194335938e+01,1.561604404449462891e+01,1.528311443328857422e+01,1.525977039337158203e+01,1.457457542419433594e+01,1.478711128234863281e+01,1.430960273742675781e+01,1.360329055786132812e+01,1.313920974731445312e+01,1.224755764007568359e+01,1.216200637817382812e+01,1.106111812591552734e+01,1.066664218902587891e+01,1.019652557373046875e+01,9.667869567871093750e+00,8.814965248107910156e+00,8.629804611206054688e+00,8.225902557373046875e+00,7.395573139190673828e+00,6.783527851104736328e+00,6.160868644714355469e+00,5.841464042663574219e+00,5.168944358825683594e+00,4.677779197692871094e+00,4.375195980072021484e+00,3.935977458953857422e+00,3.323700189590454102e+00,3.026206493377685547e+00,2.696926116943359375e+00,2.311732530593872070e+00,2.173370122909545898e+00,1.599544525146484375e+00,1.646904587745666504e+00,1.312920808792114258e+00,1.287410736083984375e+00,1.104876637458801270e+00,6.951685547828674316e-01,5.998653173446655273e-01,5.571526288986206055e-01,6.541180610656738281e-01,4.158342182636260986e-01,2.903702855110168457e-01,4.073383808135986328e-01,3.110364675521850586e-01,2.982853651046752930e-01,1.749809384346008301e-01,1.700116693973541260e-01,3.801758959889411926e-02,1.230771094560623169e-01,7.290924340486526489e-02,2.409011684358119965e-02,-1.045448631048202515e-01,2.655127644538879395e-02,2.530095912516117096e-02,3.460891544818878174e-02,-2.102797478437423706e-02,-3.839530423283576965e-02,-8.626680076122283936e-02,-8.050860464572906494e-02,7.167054712772369385e-02,-3.662158176302909851e-02,-2.244428731501102448e-03,-4.485222697257995605e-02,1.298978924751281738e-02,-8.351433277130126953e-02,-6.412325054407119751e-02,-2.580459788441658020e-02,-1.578358933329582214e-02,-2.690135873854160309e-02,3.302898630499839783e-02,-5.189665034413337708e-02,-5.036866664886474609e-02
-1.258876919746398926e-02,-1.049340590834617615e-01,-1.279490143060684204e-01,-1.915794014930725098e-01,-3.455147892236709595e-02,9.658128023147583008e-03,2.056096121668815613e-02,-1.509680449962615967e-01,-8.178776502609252930e-02,1.554743051528930664e-01,1.087538123130798340e+00,2.189598083496093750e+00,3.037115812301635742e+00,5.022650718688964844e+00,7.310019016265869141e+00,8.390586853027343750e+00,1.142107582092285156e+01,1.309618091583251953e+01,1.665581703186035156e+01,1.832293319702148438e+01,1.906486701965332031e+01,2.254667854309082031e+01,2.401884651184082031e+01,2.665735626220703125e+01,2.739025497436523438e+01,2.845231437683105469e+01,3.011435127258300781e+01,2.904171752929687500e+01,2.966740989685058594e+01,2.852514839172363281e+01,2.921220397949218750e+01,2.816546630859375000e+01,2.766585159301757812e+01,2.670252227783203125e+01,2.446119689941406250e+01,2.406165885925292969e+01,2.261964416503906250e+01,2.042414093017578125e+01,1.888907051086425781e+01,1.701785278320312500e+01,1.528870868682861328e+01,1.364400196075439453e+01,1.243010807037353516e+01,1.032885360717773438e+01,8.858379364013671875e+00,6.906821727752685547e+00,6.744029521942138672e+00,5.429816246032714844e+00,3.772463321685791016e+00,2.818736791610717773e+00,2.714941024780273438e+00,1.643394351005554199e+00,1.375423669815063477e+00,6.961590647697448730e-01,3.493975698947906494e-01,-7.509246468544006348e-02,-1.482665538787841797e-03,-6.026737093925476074e-01,-7.760502099990844727e-01,-9.385482668876647949e-01,-2.779980301856994629e-01,-4.193478524684906006e-01,-6.107220053672790527e-01,-6.891852021217346191e-01,-4.952185153961181641e-01,-1.951178759336471558e-01,4.466264694929122925e-02,-1.527144014835357666e-02,-4.649639129638671875e-02,-1.449866890907287598e-01,-2.709248363971710205e-01,-1.033774763345718384e-02,-1.833255589008331299e-01,7.316229492425918579e-02,-3.670227527618408203e-01,5.306345224380493164e-02,-9.192741662263870239e-02,2.574629485607147217e-01,4.634450003504753113e-02,-5.047758296132087708e-02,1.289604604244232178e-02,6.460987031459808350e-02,-4.006403684616088867e-02,-2.241555750370025635e-01,1.361521333456039429e-02,-8.955626189708709717e-02,-5.765126645565032959e-02,-7.504766434431076050e-02,-1.770202517509460449e-01,7.332527637481689453e-02,3.592860698699951172e-02,3.159829229116439819e-02,1.087154448032379150e-02,-5.596717447042465210e-02,8.332727849483489990e-02,7.835508882999420166e-02,-1.557088047266006470e-01,-4.120163619518280029e-02,-2.729665488004684448e-03,-4.703790880739688873e-03,8.856853842735290527e-02,-4.246965050697326660e-02,-3.179870918393135071e-02,8.309216052293777466e-02,5.412093922495841980e-02,-9.934742748737335205e-02,-8.319789543747901917e-03,-4.342797771096229553e-02,5.650232359766960144e-02,1.346576213836669922e-02
-3.431454300880432129e-02,-5.163689702749252319e-02,1.048988550901412964e-01,-1.371115818619728088e-02,8.976273983716964722e-02,1.930990815162658691e-02,-4.103739932179450989e-02,-2.850589342415332794e-02,2.437654882669448853e-03,1.840779930353164673e-01,7.329278588294982910e-01,1.558339715003967285e+00,2.290049314498901367e+00,3.871712207794189453e+00,5.640528202056884766e+00,7.001558780670166016e+00,9.257491111755371094e+00,1.068455600738525391e+01,1.365643596649169922e+01,1.571210479736328125e+01,1.639183616638183594e+01,1.952727508544921875e+01,2.096592330932617188e+01,2.353259849548339844e+01,2.385207366943359375e+01,2.585987663269042969e+01,2.715679740905761719e+01,2.662354278564453125e+01,2.789003562927246094e+01,2.754059410095214844e+01,2.829802513122558594e+01,2.803038024902343750e+01,2.800148582458496094e+01,2.739895248413085938e+01,2.598021888732910156e+01,2.546957588195800781e+01,2.489833641052246094e+01,2.322697067260742188e+01,2.211071968078613281e+01,2.070019912719726562e+01,1.915588188171386719e+01,1.807348632812500000e+01,1.656335830688476562e+01,1.498412895202636719e+01,1.388451957702636719e+01,1.210760688781738281e+01,1.132628917694091797e+01,9.889765739440917969e+00,8.640625953674316406e+00,7.434590816497802734e+00,6.946169853210449219e+00,5.901368618011474609e+00,5.218682289123535156e+00,3.967235326766967773e+00,3.648337364196777344e+00,3.107288837432861328e+00,2.412451744079589844e+00,1.737578034400939941e+00,1.304606437683105469e+00,1.145780801773071289e+00,1.159470677375793457e+00,8.575299978256225586e-01,4.908370375633239746e-01,2.725928425788879395e-01,3.733528256416320801e-01,2.094149142503738403e-01,3.270395398139953613e-01,1.536896079778671265e-01,1.913678646087646484e-01,1.788015961647033691e-01,7.187055051326751709e-02,2.922141253948211670e-01,2.258080542087554932e-01,1.151817217469215393e-01,-7.219146192073822021e-02,1.028586924076080322e-01,1.759003996849060059e-01,3.878526985645294189e-01,1.660857647657394409e-01,3.091419860720634460e-02,1.780651658773422241e-01,-1.792086660861968994e-02,-1.384014077484607697e-02,-2.550166100263595581e-02,7.432570308446884155e-02,2.012069895863533020e-02,-2.636103518307209015e-02,-1.514690183103084564e-02,-2.173477783799171448e-03,3.126844391226768494e-02,2.044510841369628906e-02,3.386364132165908813e-02,5.061973631381988525e-02,-9.392462670803070068e-03,2.558959648013114929e-02,4.039560630917549133e-02,-1.052786782383918762e-02,3.467276692390441895e-03,-1.217795535922050476e-02,-6.831855513155460358e-03,6.241410970687866211e-03,1.153758168220520020e-02,3.430765122175216675e-03,2.764353714883327484e-02,-4.292865470051765442e-02,-2.205486968159675598e-02,-7.538491860032081604e-03,1.408740505576133728e-02,3.218577429652214050e-02,-5.153179168701171875e-03
-4.561930894851684570e-03,-1.150081977248191833e-01,1.177902966737747192e-01,-6.736497581005096436e-02,5.848328024148941040e-02,1.305485069751739502e-01,-6.190273910760879517e-03,1.814201287925243378e-02,-3.101738914847373962e-02,8.585329353809356689e-02,2.230063080787658691e-01,6.258330345153808594e-01,1.018437623977661133e+00,1.874426126480102539e+00,2.549322128295898438e+00,3.663955688476562500e+00,4.630441188812255859e+00,5.869511604309082031e+00,7.216028690338134766e+00,8.885507583618164062e+00,1.002059841156005859e+01,1.152126026153564453e+01,1.289364147186279297e+01,1.401766872406005859e+01,1.473495197296142578e+01,1.616354179382324219e+01,1.746392059326171875e+01,1.794915962219238281e+01,1.929080772399902344e+01,1.978421783447265625e+01,2.093309783935546875e+01,2.194341468811035156e+01,2.212846946716308594e+01,2.245486640930175781e+01,2.285817146301269531e+01,2.270501136779785156e+01,2.318258857727050781e+01,2.350274658203125000e+01,2.293345069885253906e+01,2.248754882812500000e+01,2.230656242370605469e+01,2.230843353271484375e+01,2.147349166870117188e+01,2.200027084350585938e+01,2.153316688537597656e+01,2.063763618469238281e+01,2.003584098815917969e+01,1.890005874633789062e+01,1.888063812255859375e+01,1.736211395263671875e+01,1.693058395385742188e+01,1.643051719665527344e+01,1.562263679504394531e+01,1.472791671752929688e+01,1.433179473876953125e+01,1.378865146636962891e+01,1.268438720703125000e+01,1.182932376861572266e+01,1.105296516418457031e+01,1.034949302673339844e+01,9.710231781005859375e+00,8.604443550109863281e+00,8.178817749023437500e+00,7.697940826416015625e+00,6.774808883666992188e+00,6.286737918853759766e+00,5.604335308074951172e+00,4.930717945098876953e+00,4.714371681213378906e+00,3.703993797302246094e+00,3.745043277740478516e+00,3.217910528182983398e+00,3.106940984725952148e+00,2.556358098983764648e+00,2.076897621154785156e+00,1.818524718284606934e+00,1.614450693130493164e+00,1.705345273017883301e+00,1.335910201072692871e+00,1.145146369934082031e+00,1.082713484764099121e+00,9.023798108100891113e-01,8.119663000106811523e-01,5.768219828605651855e-01,5.711146593093872070e-01,3.429988324642181396e-01,4.764688611030578613e-01,3.787443041801452637e-01,2.956021428108215332e-01,1.131074279546737671e-01,1.533740758895874023e-01,1.781424283981323242e-01,1.308139711618423462e-01,-4.535696934908628464e-03,9.511689841747283936e-02,-5.299104377627372742e-02,-4.478337243199348450e-02,1.380812674760818481e-01,-3.988541290163993835e-02,5.038592219352722168e-02,1.623752713203430176e-02,-1.613169908523559570e-03,-6.165917590260505676e-02,-1.754876412451267242e-02,-8.071519434452056885e-02,-1.034717634320259094e-02,2.184664830565452576e-03,2.745630964636802673e-02,-5.563475564122200012e-02,-4.321992397308349609e-03
2.757469117641448975e-01,7.775441557168960571e-02,-1.442219763994216919e-01,-1.915922164916992188e-01,-2.570665180683135986e-01,-9.033951163291931152e-02,-4.407190158963203430e-02,-1.295191943645477295e-01,-1.365601643919944763e-02,2.058869749307632446e-01,6.829829812049865723e-01,2.257817745208740234e+00,3.515820026397705078e+00,7.909764766693115234e+00,1.114621067047119141e+01,1.473712635040283203e+01,1.880381584167480469e+01,2.262830734252929688e+01,3.003364562988281250e+01,3.526833724975585938e+01,3.961425781250000000e+01,4.635827255249023438e+01,5.163010406494140625e+01,5.616832733154296875e+01,5.989131927490234375e+01,6.598769378662109375e+01,7.052558898925781250e+01,7.423467254638671875e+01,7.887783050537109375e+01,8.066517639160156250e+01,8.516574096679687500e+01,8.872792053222656250e+01,8.840311431884765625e+01,9.079004669189453125e+01,9.158790588378906250e+01,8.952353668212890625e+01,9.120803833007812500e+01,9.042546844482421875e+01,8.882787322998046875e+01,8.637412261962890625e+01,8.374393463134765625e+01,8.400695800781250000e+01,7.879414367675781250e+01,7.927315521240234375e+01,7.654806518554687500e+01,7.175083923339843750e+01,6.891047668457031250e+01,6.496773529052734375e+01,6.285130310058593750e+01,5.781836318969726562e+01,5.547338867187500000e+01,5.098472595214843750e+01,4.948296356201171875e+01,4.270882034301757812e+01,4.198663711547851562e+01,3.942604827880859375e+01,3.499587631225585938e+01,3.049774932861328125e+01,2.718704223632812500e+01,2.466481399536132812e+01,2.224236679077148438e+01,1.939789009094238281e+01,1.665120887756347656e+01,1.461867904663085938e+01,1.117186641693115234e+01,1.142607116699218750e+01,9.399311065673828125e+00,7.957924842834472656e+00,5.977252960205078125e+00,3.586211442947387695e+00,3.483912944793701172e+00,1.969749450683593750e+00,1.884663581848144531e+00,1.778285622596740723e+00,-5.882133245468139648e-01,2.572607994079589844e-01,-2.210937440395355225e-01,-7.343977689743041992e-01,-8.751659393310546875e-01,-7.862703800201416016e-01,-8.255459666252136230e-01,7.525990903377532959e-02,-3.795012235641479492e-01,-9.095428586006164551e-01,-8.522311449050903320e-01,-8.200782537460327148e-01,-8.395073413848876953e-01,-6.262249350547790527e-01,-7.308717370033264160e-01,-3.456180095672607422e-01,-4.090816378593444824e-01,-1.356067508459091187e-01,-4.051353335380554199e-01,-3.650637716054916382e-02,-1.104900389909744263e-01,1.721475273370742798e-01,-3.578012287616729736e-01,1.327917724847793579e-01,1.488860696554183960e-01,1.886662542819976807e-01,1.256498694419860840e-02,-6.876459717750549316e-02,-7.903625071048736572e-02,5.210337787866592407e-02,3.129364550113677979e-01,-1.238305121660232544e-03,-1.214742586016654968e-01,1.307029426097869873e-01,-4.366893321275711060e-03,-1.176549792289733887e-01
-3.583037853240966797e-02,1.064334064722061157e-04,1.440574228763580322e-02,1.920790672302246094e-01,-3.999637812376022339e-02,5.630877614021301270e-02,-8.331920951604843140e-03,-9.228853881359100342e-02,4.173528030514717102e-02,4.100890830159187317e-02,1.413573175668716431e-01,7.311123013496398926e-01,1.360474705696105957e+00,1.244862675666809082e+00,2.467977523803710938e+00,2.794977903366088867e+00,3.806471586227416992e+00,4.320047378540039062e+00,5.052269935607910156e+00,5.274616718292236328e+00,5.963141918182373047e+00,6.173124790191650391e+00,6.486066818237304688e+00,6.698143005371093750e+00,7.075962066650390625e+00,6.824834346771240234e+00,7.396883964538574219e+00,7.133803844451904297e+00,6.936880111694335938e+00,6.182970046997070312e+00,6.492981433868408203e+00,5.771674633026123047e+00,5.275117397308349609e+00,5.155530929565429688e+00,4.239239215850830078e+00,4.695289611816406250e+00,4.031025409698486328e+00,3.459378242492675781e+00,2.825222492218017578e+00,2.275077581405639648e+00,1.881729245185852051e+00,1.434314370155334473e+00,1.761411070823669434e+00,1.364909529685974121e+00,8.567475676536560059e-01,4.005390405654907227e-01,3.615320920944213867e-01,3.615010380744934082e-01,2.359291464090347290e-01,1.356320381164550781e-01,1.737778931856155396e-01,4.880445450544357300e-02,6.412431597709655762e-03,9.345029294490814209e-02,4.084013104438781738e-01,1.217171251773834229e-01,4.864464104175567627e-01,2.941211760044097900e-01,2.129414826631546021e-01,3.256008028984069824e-01,1.109765097498893738e-01,3.520971834659576416e-01,2.258445322513580322e-01,1.246988549828529358e-01,1.321713924407958984e-01,4.674926400184631348e-03,-6.295792013406753540e-02,2.227134853601455688e-01,9.387305378913879395e-02,-5.904266238212585449e-02,-1.278171986341476440e-01,-2.736186087131500244e-01,-1.759118735790252686e-01,-1.087050512433052063e-01,-1.085729151964187622e-01,-1.494688540697097778e-01,-2.083058953285217285e-01,-2.104127407073974609e-01,-3.137587606906890869e-01,-1.354033499956130981e-01,-8.952856063842773438e-03,-2.616043686866760254e-01,-1.037129163742065430e-01,-1.424536705017089844e-01,-2.237219214439392090e-01,-6.265391409397125244e-02,-2.008507847785949707e-01,-6.409874185919761658e-03,-1.230989620089530945e-01,-1.171220690011978149e-01,-5.570908635854721069e-02,5.548328906297683716e-02,4.347600042819976807e-02,-2.731560915708541870e-02,-5.586420372128486633e-02,4.597968235611915588e-02,7.247231900691986084e-02,1.352442204952239990e-01,9.948562085628509521e-02,2.406615316867828369e-01,-5.790060758590698242e-02,-2.256661653518676758e-03,-6.154615059494972229e-02,8.189344778656959534e-03,5.030777677893638611e-02,-2.461699023842811584e-02,-9.989819675683975220e-02,8.178159594535827637e-02,3.232335671782493591e-02,-3.522062301635742188e-02
-6.052747368812561035e-02,-3.382774442434310913e-02,1.649901419878005981e-01,3.298836573958396912e-02,1.370886564254760742e-01,5.788236856460571289e-03,-1.865749433636665344e-02,3.693881630897521973e-02,4.337093606591224670e-02,1.925430148839950562e-01,6.411407589912414551e-01,1.213019847869873047e+00,1.896645784378051758e+00,3.095874071121215820e+00,4.571488380432128906e+00,5.732550621032714844e+00,7.641445636749267578e+00,8.740464210510253906e+00,1.112890815734863281e+01,1.283783340454101562e+01,1.347549247741699219e+01,1.596713924407958984e+01,1.723982429504394531e+01,1.921029663085937500e+01,1.947479438781738281e+01,2.113587570190429688e+01,2.225848007202148438e+01,2.183246803283691406e+01,2.294038581848144531e+01,2.265146255493164062e+01,2.336313056945800781e+01,2.318561172485351562e+01,2.315522003173828125e+01,2.272262382507324219e+01,2.162028694152832031e+01,2.124813270568847656e+01,2.088319778442382812e+01,1.955461502075195312e+01,1.863772010803222656e+01,1.751521301269531250e+01,1.624983215332031250e+01,1.547508811950683594e+01,1.423749732971191406e+01,1.313007068634033203e+01,1.218813896179199219e+01,1.079931449890136719e+01,1.009498214721679688e+01,8.877550125122070312e+00,8.037470817565917969e+00,6.966994762420654297e+00,6.531143188476562500e+00,5.712467670440673828e+00,5.080615043640136719e+00,4.044595718383789062e+00,3.829929351806640625e+00,3.322337388992309570e+00,2.670543193817138672e+00,2.112400293350219727e+00,1.692138075828552246e+00,1.595077633857727051e+00,1.414701581001281738e+00,1.187689304351806641e+00,9.119619727134704590e-01,6.172112226486206055e-01,6.350659728050231934e-01,4.043642878532409668e-01,4.701704978942871094e-01,3.303753733634948730e-01,3.781213760375976562e-01,2.547544240951538086e-01,2.387631982564926147e-01,3.175584971904754639e-01,2.960595190525054932e-01,1.121313050389289856e-01,-2.588485181331634521e-02,4.746642708778381348e-02,2.181121110916137695e-01,3.647062480449676514e-01,1.486548334360122681e-01,-8.484907448291778564e-04,1.647102683782577515e-01,-3.248144686222076416e-02,-8.926512673497200012e-03,8.312229067087173462e-02,8.165634423494338989e-02,8.023752272129058838e-02,-2.482955344021320343e-02,-6.021206825971603394e-02,9.243179112672805786e-02,3.782510384917259216e-02,3.057232499122619629e-02,5.540499463677406311e-03,3.252713382244110107e-02,1.306167989969253540e-02,3.383744880557060242e-02,-2.702306956052780151e-03,6.042824313044548035e-02,-6.770178675651550293e-03,-4.791642352938652039e-02,-7.099419832229614258e-02,-1.414468884468078613e-02,1.708897948265075684e-02,3.089353069663047791e-02,5.611753091216087341e-03,-1.245342344045639038e-01,4.572455212473869324e-02,3.103301487863063812e-02,3.750589117407798767e-02,2.440534159541130066e-02,1.494687795639038086e-02
-7.595017552375793457e-02,-7.121225446462631226e-02,7.225476205348968506e-02,-2.686086669564247131e-02,9.175606817007064819e-02,-1.570841670036315918e-02,6.444650888442993164e-02,-1.427717506885528564e-05,2.881950512528419495e-02,1.524420976638793945e-01,6.737309098243713379e-01,1.078468799591064453e+00,1.665248990058898926e+00,2.456928491592407227e+00,3.704795360565185547e+00,4.233889579772949219e+00,5.936705589294433594e+00,6.619776725769042969e+00,8.303242683410644531e+00,8.992486953735351562e+00,9.527631759643554688e+00,1.104868221282958984e+01,1.188361740112304688e+01,1.282081604003906250e+01,1.333183860778808594e+01,1.352187919616699219e+01,1.452372169494628906e+01,1.388660430908203125e+01,1.413457489013671875e+01,1.339155101776123047e+01,1.387190151214599609e+01,1.322818946838378906e+01,1.287909221649169922e+01,1.246699523925781250e+01,1.133213520050048828e+01,1.131135368347167969e+01,1.058403301239013672e+01,9.551728248596191406e+00,8.745382308959960938e+00,7.786285877227783203e+00,6.980832099914550781e+00,6.297427654266357422e+00,5.854899406433105469e+00,5.108032226562500000e+00,4.262324810028076172e+00,3.474242687225341797e+00,3.429156303405761719e+00,2.791053056716918945e+00,2.332654714584350586e+00,1.800006508827209473e+00,1.799984097480773926e+00,1.362521529197692871e+00,1.207864761352539062e+00,1.005062103271484375e+00,9.561232328414916992e-01,6.803121566772460938e-01,7.394537925720214844e-01,5.026633143424987793e-01,3.562202155590057373e-01,3.363722562789916992e-01,3.869181275367736816e-01,4.397324621677398682e-01,4.375126361846923828e-01,2.338970154523849487e-01,1.931668817996978760e-01,2.435240894556045532e-01,3.359025716781616211e-01,3.433324694633483887e-01,3.825975060462951660e-01,6.751728057861328125e-02,1.173345893621444702e-01,3.518595546483993530e-02,9.901076555252075195e-05,3.284078836441040039e-02,-1.733485311269760132e-01,-7.108925282955169678e-02,2.975389361381530762e-04,1.273068487644195557e-01,-2.988729625940322876e-03,-1.507163345813751221e-01,-2.438125014305114746e-02,-1.427076756954193115e-02,-2.895510382950305939e-02,5.011595040559768677e-02,2.065584063529968262e-02,3.661315515637397766e-02,-2.924011833965778351e-02,-1.398537606000900269e-01,4.737330228090286255e-02,6.006681546568870544e-02,6.840060651302337646e-02,-2.072629891335964203e-02,-2.681155502796173096e-02,1.427314430475234985e-02,8.998711407184600830e-02,-3.010509535670280457e-02,2.866993471980094910e-02,-2.997653186321258545e-02,-6.164337322115898132e-02,-1.210485994815826416e-01,1.454743742942810059e-02,-3.452223539352416992e-02,2.742139622569084167e-02,1.673195324838161469e-02,-1.359425634145736694e-01,8.464168012142181396e-02,6.118106096982955933e-02,1.468565687537193298e-02,1.873163506388664246e-02,8.265322446823120117e-02
