,epoch,mean,std
0,10,-9.402853172222223,113.95594648745006
1,20,2.0912446805555565,61.827685699124004
2,30,3.1379547513888895,52.42786719425159
3,40,2.927262569444441,50.746840749185715
4,50,2.8225597319444438,49.889503842375966
5,60,2.175776252777774,49.59128357154032
6,70,2.7921144180555544,49.52844164081643
7,80,3.0497259861111137,49.485191610830256
8,90,2.973750637499999,49.47811433407737
9,100,2.977098430555553,49.475970934030386
