,epoch,mean,std
0,10,152.75611233333333,120.09841108454071
1,20,1.6841749500000032,37.58763560092774
2,30,-11.930442683333336,30.77839945003405
3,40,-0.15396369999999612,28.47055928068348
4,50,-0.9487052499999928,28.05622929684539
5,60,0.9575525777777752,27.652348473675687
6,70,0.6043613444444493,27.674721344773616
7,80,0.5879959277777759,27.63985333795483
8,90,0.3901636333333272,27.64589522985813
9,100,0.39341506666666026,27.64397857560704
