,0,1,2,3,4,5,6,7
0,-16.0685467123985,-7.64411529526114,4.01149224489927,4.60425486415624,9.23008514568209,19.4294952638447,-1.150676157325506,-0.2249764651060104
1,-4.5432730987668,-9.16331122582778,2.02438614331185,-2.60868302360177,-2.959170870482921,-6.646518431603908,2.31402758415788,5.22566970437765
2,7.49385857582092,4.62011327594518,9.42653205245733,0.1243692338466644,17.2728724740445,-6.898730300366878,7.495682049542665,-0.843930997420102
3,-8.6048613442108,-8.4816798493266,-6.8143955618143,-1.20944420993328,8.36742677725851,11.5357918292284,8.24312717467546,-4.97233008407056
4,-12.2339685428887,-6.06936449930071,-1.63203885033726,0.2189595475792884,2.676761329174041,2.09468740969896,5.83865138329565,-4.13636004179716
5,-12.84340218175202,10.89607870578765,-18.2817804664373,13.20711757987737,-13.5954186581075,-11.8511915430426,1.5252967625856,-2.560982216149568
6,-15.0501319989562,7.1795677989721,-7.014653767459094,-6.113970890641212,6.95481403917074,32.61289650201797,4.81574276275932,-0.639039358124136
7,-1.800887335091829,2.44171145185828,-4.71955650299787,7.53238855290692,21.79022170230746,36.3679683785885,1.676637953147292,-2.0532629713416
8,18.01126538217067,14.93730702251195,9.3617388904094,1.630176179111003,5.79248693957924,3.300747718662023,-7.40593890845775,1.003318909555673
9,66.7403575032949,78.2390643395483,80.0961012020707,53.835109360516,58.597324545728,66.4801791906356,74.1814264431595,62.8829967677593
10,147.8377767503261,143.4701083898544,152.836609601974,160.5380994081497,164.8470273017883,155.4426237940788,151.5748809874057,173.2635935246944
11,320.8881096243858,289.142093613743,287.442185699939,295.00007617473,313.344784855842,312.28143340349,303.872841089963,282.0160360336303
12,514.01423336565,471.501449525356,537.304072082042,501.1816718578338,562.257562518119,508.7578964233398,518.33293890953,561.86469894647
13,838.967112541198,715.593507647514,825.992952108383,771.785677433013,821.544078469276,772.452523887157,773.259420156478,819.70604646205
14,1106.402045726776,1073.2330427169,1131.26415228843,1051.96904563903,1155.0526487827,1118.127187609672,1056.745634555816,1119.549606323242
